Time,SM_COSMOS,TA,NETRAD,G,LE,H,RH,TA_dl,NETRAD_dl,G_dl,LE_dl,H_dl,RH_dl,TA_day_mean,TA_day_max,TA_day_min,RH_day,RH_day_min,NETRAD_day,G_day,LE_day,H_day,SM1,P_mm,TS_day_MAX,NDVI,LE_FC
2013-09-21,0.629208333333,16.332,457.463,-10.06,168.898,144.481,0.82022,18.102,406.508857143,-5.46714285714,179.15,111.435285714,0.635208571429,16.4710833333,20.074,11.984,0.741213333333,0.45272,105.20325,-8.84429166667,59.2927727273,18.9156666667,0.33749375,0.0916666666667,19.357,0.8512125,246.687998468
2013-09-22,0.50175,15.362,475.365,-8.67,89.578,153.111,0.75474,17.3464285714,475.73,-3.49642857143,136.725428571,170.154142857,0.646402857143,15.011375,20.0,10.235,0.674287916667,0.50162,114.864625,-11.45475,49.2321666667,52.4024166667,0.324728333333,0.0,17.25,0.8503,130.8352824
2013-09-23,0.470291666667,15.654,492.603,-5.964,165.111,154.744,0.65326,17.9821428571,499.217571429,0.350142857143,169.503857143,168.858142857,0.563562857143,15.1619583333,21.002,9.3,0.621862083333,0.44626,119.815375,-8.51583333333,57.8665416667,32.5850833333,0.31446875,0.0,16.177,0.8493875,241.15680538
2013-09-24,0.493625,16.995,486.952,-2.642,104.887,197.14,0.74847,20.593,490.497428571,6.28542857143,172.048714286,165.784571429,0.679018571429,17.2335,24.467,9.769,0.721364166667,0.56326,126.208208333,-2.13125,55.0011666667,37.1905,0.305015416667,0.0,16.587,0.848475,153.195207139
2013-09-25,0.529333333333,19.895,469.102,2.782,105.945,145.098,0.80216,22.0954285714,399.941,7.82442857143,140.020714286,102.327571429,0.69108,19.6967916667,25.459,14.22,0.715962916667,0.56458,101.598,2.416875,49.2880833333,30.6115,0.296693333333,0.0,17.265,0.8475625,154.740494249
2013-09-26,0.45944,18.697,473.406,-2.299,144.113,96.128,0.72461,21.5605714286,478.485714286,4.73942857143,164.011857143,117.569285714,0.586264285714,19.0034583333,26.752,11.769,0.635061666667,0.44783,113.944666667,-1.71766666667,54.0988333333,31.9300833333,0.289288333333,0.0,17.069,0.84665,210.487676131
2013-09-27,0.471541666667,21.997,458.953,1.973,269.113,105.188,0.66234,23.9485714286,481.997142857,8.24485714286,227.985142857,134.540714286,0.543064285714,20.8124583333,26.635,14.629,0.59407125,0.44691,118.283458333,0.92425,79.1355652174,40.3304545455,0.281507916667,0.0,17.34,0.8457375,393.05940468
2013-09-28,0.441958333333,21.825,466.866,4.121,153.366,28.838,0.66094,23.8701428571,450.478571429,10.4771428571,231.519714286,92.2617142857,0.568104285714,20.8493333333,25.987,16.769,0.640089166667,0.4797,103.927666667,2.244,77.1230416667,2.453625,0.27437375,0.0,17.761,0.844825,224.002365765
2013-09-29,0.556916666667,16.505,37.282,-2.053,-2.739,,1.0,16.7718571429,43.7387142857,-0.851428571429,0.378666666667,,1.0,17.0355833333,18.349,16.02,0.929836666667,0.77817,6.0995,-1.50716666667,-1.72853846154,-36.1277777778,0.28164,0.504166666667,17.462,0.8439125,-4.00051171597
2013-09-30,0.65164,16.979,91.571,0.069,,,0.99536,17.7781428571,119.300857143,2.05814285714,15.5025,11.1155,0.970412857143,17.3215,19.282,16.252,0.975507916667,0.89701,32.088125,0.121708333333,6.28163636364,0.0144444444444,0.287752916667,0.00833333333333,17.236,0.843,
2013-10-01,0.574125,18.667,195.592,3.498,56.266,65.579,0.96949,20.9291428571,301.163857143,7.74057142857,101.965285714,58.6877142857,0.823397142857,19.4895,24.42,16.452,0.889841666667,0.65659,80.9617083333,3.17225,32.8731666667,8.16429166667,0.2852475,0.00416666666667,17.796,0.83636875,82.1806470284
2013-10-02,0.599,20.839,112.343,6.448,45.974,-0.57,0.97787,21.9827142857,170.179428571,8.627,59.048,43.8043333333,0.946408571429,20.7474583333,23.509,19.162,0.954020416667,0.88081,42.48,5.51133333333,18.8056818182,-1.5961,0.281662083333,0.0,18.354,0.8297375,67.1484211865
2013-10-03,0.575666666667,22.834,461.553,9.448,152.284,87.88,0.80877,23.9302857143,399.267428571,13.2131428571,152.533285714,83.5567142857,0.744702857143,21.992625,25.732,19.165,0.852135833333,0.63419,109.086375,7.59491666667,46.3721666667,8.99891666667,0.277762916667,0.0125,19.168,0.82310625,222.422024883
2013-10-04,0.575333333333,19.779,123.221,3.728,8.182,,0.96758,22.4918571429,277.413857143,11.227,59.8808571429,59.8496,0.90261,21.875375,25.789,19.327,0.904844166667,0.76537,67.9008333333,7.028375,16.8620833333,-6.19540909091,0.279342916667,0.2625,19.561,0.816475,11.9504150639
2013-10-05,0.568958333333,21.149,111.721,6.357,20.286,-8.194,0.99746,21.3761428571,111.485285714,7.51571428571,11.7298571429,3.38957142857,0.98586,20.72275,22.272,18.055,0.978835,0.92313,35.89575,4.6665,4.68383333333,-11.421625,0.303764166667,0.625,19.683,0.80984375,29.6292006828
2013-10-06,0.677083333333,12.743,57.315,-18.122,,,1.0,12.589,150.978857143,-17.2181428571,27.158,43.8095,0.960194285714,14.6874583333,18.837,9.035,0.927959166667,0.70375,41.339625,-11.4866666667,2.1126,-7.78009090909,0.397079583333,2.17916666667,19.2,0.8032125,
2013-10-07,0.514583333333,10.022,408.034,-22.309,67.054,145.658,0.74513,12.0081428571,368.274,-15.5845714286,87.5574285714,145.867428571,0.681717142857,10.8422083333,15.217,7.354,0.774808333333,0.61751,93.5054166667,-18.92975,29.0705833333,37.0900416667,0.388945,0.0,16.115,0.79658125,97.9373174891
2013-10-08,0.534833333333,17.294,431.631,-4.62,200.673,132.853,0.62527,18.618,443.681714286,2.25714285714,198.945285714,145.028714286,0.53473,15.3785416667,20.329,10.715,0.619302083333,0.42817,97.37375,-8.56854166667,63.5037916667,31.4087916667,0.373169166667,0.0,15.36,0.78995,293.097731865
2013-10-09,0.491291666667,16.296,429.704,-6.477,108.329,82.413,0.6855,19.2368571429,440.011142857,3.03185714286,162.358142857,152.979714286,0.601455714286,16.1364583333,22.639,9.075,0.624599166667,0.47453,94.6825416667,-5.91029166667,53.6988333333,38.9807083333,0.361472083333,0.0,15.44,0.78331875,158.222502256
2013-10-10,0.547625,19.527,386.115,0.446,121.076,81.212,0.57646,21.4362857143,415.983142857,6.93228571429,154.204571429,124.203714286,0.531872857143,18.8270833333,23.569,14.579,0.5542675,0.47937,86.008375,-1.4,53.4972083333,31.8294583333,0.351982916667,0.0,15.933,0.7766875,176.840436847
2013-10-11,0.496666666667,20.777,416.054,0.621,164.783,152.7,0.58245,22.0878571429,426.516571429,7.11928571429,181.064714286,126.482285714,0.484345714286,19.8112916667,23.66,16.062,0.517033333333,0.40157,87.861,-0.694625,58.371375,35.1127916667,0.34393875,0.0,16.171,0.77005625,240.677737164
2013-10-12,0.500875,20.084,411.663,3.366,109.048,73.051,0.62618,21.9657142857,344.735714286,10.0612857143,134.654285714,82.2474285714,0.590012857143,20.0437083333,23.832,16.672,0.618740833333,0.52172,72.7284166667,1.98675,40.5697083333,19.9383333333,0.336458333333,0.0,16.611,0.763425,159.272654839
2013-10-13,0.491916666667,17.137,409.184,-4.28,111.884,143.583,0.58285,18.9528571429,417.410857143,0.397714285714,119.545428571,114.208571429,0.481431428571,17.2590416667,21.109,12.955,0.586779166667,0.3525,93.3019583333,-3.14508333333,39.1415,15.1347916667,0.33027,0.0,16.544,0.75679375,163.414842216
2013-10-14,0.480375,13.935,413.24,-9.808,69.608,113.387,0.7523,17.4514285714,401.880142857,-1.17585714286,123.570142857,135.919571429,0.595141428571,14.102,21.135,7.404,0.63070125,0.42249,82.2337083333,-8.997625,38.3919583333,31.74375,0.325098333333,0.0,15.356,0.7501625,101.667623047
2013-10-15,0.513291666667,16.274,100.476,1.624,-6.78,36.288,0.92895,16.9965714286,97.2235714286,3.396,-0.394714285714,-5.40828571429,0.939622857143,16.1149583333,17.702,13.675,0.883297916667,0.52885,15.9135,-0.175583333333,-2.258875,-30.823,0.322507916667,0.0416666666667,15.613,0.74353125,-9.9026905565
2013-10-16,0.468708333333,11.477,303.527,-11.302,71.847,99.676,0.73302,12.4164285714,274.568428571,-9.33842857143,75.2557142857,111.501714286,0.694734285714,13.2275833333,17.547,8.775,0.79434625,0.587,71.9448333333,-6.577,24.8215217391,36.9474,0.328577916667,0.229166666667,15.879,0.7369,104.937847849
2013-10-17,0.508083333333,8.33,240.551,-15.094,32.058,60.989,0.96409,9.764,156.002285714,-11.7505714286,21.4578571429,42.439,0.864808571429,8.97579166667,11.742,6.905,0.844173333333,0.68538,15.1720833333,-15.4401666667,3.41508333333,5.96766666667,0.329475,0.108333333333,13.946,0.7193375,46.8230757906
2013-10-18,0.47852,12.715,385.453,-5.897,157.624,79.773,0.73914,15.0941428571,354.034142857,-0.0638571428571,175.93175,131.72875,0.60085,11.3185416667,17.54,7.045,0.755719166667,0.46857,68.4132916667,-8.638625,50.1999285714,17.7982142857,0.326983333333,0.0,13.236,0.701775,230.221489127
2013-10-19,0.475708333333,5.275,114.073,-18.385,-14.656,,0.9627,7.551,230.375714286,-14.876,52.7892857143,104.10075,0.786427142857,7.48229166667,10.575,5.275,0.773323333333,0.54382,48.2242083333,-15.3257083333,29.7445,28.2805454545,0.336480416667,0.333333333333,13.019,0.6842125,-21.4061700289
2013-10-20,0.457083333333,10.87,385.979,-9.176,52.622,178.999,0.65472,13.3268571429,390.770142857,-1.72242857143,112.654285714,174.042142857,0.563857142857,9.71233333333,16.119,4.054,0.68987125,0.45922,77.752625,-10.5575833333,35.9320416667,14.9296666667,0.3354975,0.0,11.776,0.66665,76.8583159977
2013-10-21,0.480875,13.017,346.671,-4.12,59.798,99.64,0.65041,13.527,265.034142857,-0.181142857143,60.9708571429,93.5301428571,0.657032857143,10.4065,14.52,6.447,0.744805833333,0.62141,48.0855,-7.95483333333,19.0862916667,-0.781333333333,0.330006666667,0.0,12.07,0.6490875,87.3393937902
2013-10-22,0.414583333333,7.677,383.525,-15.08,58.636,200.009,0.46249,8.824,253.966285714,-10.3904285714,58.9592857143,117.813857143,0.445155714286,6.30154166667,10.294,2.619,0.548535,0.38456,46.188875,-16.8753333333,19.6082083333,30.0612916667,0.286818333333,0.0583333333333,11.655,0.631525,85.6422070016
2013-10-23,0.46108,3.535,343.226,-20.0,30.311,122.014,0.82846,5.39471428571,236.358428571,-15.9925714286,37.7052857143,104.881142857,0.673587142857,4.47958333333,6.774,2.542,0.776441666667,0.53355,62.3800416667,-17.391,17.0633684211,34.9438333333,-95.8119445833,0.129166666667,10.407,0.6139625,44.2714533124
2013-10-24,0.4495,3.1,89.273,-18.241,6.857,10.195,0.8762,2.55928571429,81.643,-19.0627142857,6.48171428571,25.609,0.890888571429,2.49129166667,3.1,1.86,0.83990125,0.71688,10.5450833333,-19.7932916667,-0.0214166666667,-1.60208695652,-99.99,0.075,9.251,0.5964,10.0151547413
2013-10-25,0.408333333333,4.909,373.551,-16.423,37.145,193.886,0.58553,6.37185714286,375.787142857,-11.2427142857,49.1218571429,209.596857143,0.457135714286,3.5655,8.535,-0.875,0.589555833333,0.33578,70.05775,-18.405875,15.686125,48.8021666667,-99.99,0.00416666666667,8.061,0.5788375,54.2530148557
2013-10-26,0.428583333333,5.825,82.389,-12.887,21.363,31.387,0.61385,8.56185714286,231.265142857,-5.43757142857,34.4151428571,89.7754285714,0.58341,6.351375,13.214,0.887,0.605920833333,0.50823,26.94725,-11.4065833333,10.5147083333,-9.02333333333,-99.99,0.0,8.644,0.561275,31.202238696
2013-10-27,0.424916666667,9.069,347.188,-5.222,31.42,143.335,0.58444,11.2527142857,356.889857143,0.721571428571,63.5691428571,197.282428571,0.454957142857,9.0985,13.532,5.499,0.51207625,0.35107,62.3936666667,-7.437625,20.7985833333,56.1245,-99.99,0.0,9.116,0.5437125,45.8912296881
2013-10-28,0.408125,12.494,327.373,-0.503,111.8,177.881,0.46395,14.5927142857,347.313142857,5.57028571429,87.0192857143,180.988142857,0.395171428571,11.9128333333,17.28,8.025,0.4266975,0.33663,56.0749166667,-3.83545833333,27.4272083333,52.4521666667,-99.99,0.0,9.805,0.52615,163.292154014
2013-10-29,0.473208333333,8.934,94.869,-4.719,21.601,31.713,0.61011,10.3958571429,89.2458571429,-1.30957142857,5.30571428571,20.9977142857,0.658537142857,9.75579166667,12.37,7.05,0.647857916667,0.45897,0.728291666667,-4.14345833333,1.19270833333,-9.59641666667,-99.99,0.141666666667,9.931,0.5085875,31.5498552671
2013-10-30,0.587791666667,13.984,86.589,6.344,,,1.0,15.365,86.2882857143,9.33142857143,,,0.999428571429,14.4442916667,18.194,10.324,0.97561125,0.91918,24.25975,6.60183333333,2.6225,-22.0694,-99.99,0.0791666666667,11.816,0.491025,
2013-10-31,0.638833333333,15.257,16.556,9.546,4.253,-86.547,0.96606,15.5055714286,20.82,10.4135714286,0.612,-87.5733333333,0.989334285714,16.9284545455,19.335,14.682,-7.47958916667,-99.99,-1.45891666667,11.2979565217,-8.4,-57.9087333333,-99.99,1.125,13.441,0.4734625,6.21182049216
2013-11-01,0.566,10.424,235.454,-7.055,46.799,99.113,0.84896,12.5455714286,247.010571429,-1.065,78.0115714286,122.784142857,0.699494285714,11.0139473684,14.419,7.924,-20.2382645833,-99.99,54.8520416667,-6.10626315789,27.2502631579,35.1467777778,-99.99,0.0125,12.672,0.4559,68.353394595
2013-11-02,0.448416666667,9.17,314.809,-8.831,36.802,266.197,0.73424,10.156,227.401285714,-4.67457142857,47.7622857143,167.530285714,0.615492857143,8.03895833333,11.224,5.307,0.734705416667,0.50511,34.4782916667,-10.8735416667,15.989125,43.1695,-99.99,0.0,11.847,0.45134375,53.7520380325
2013-11-03,0.480583333333,8.954,330.865,-10.588,27.578,290.463,0.84675,10.5248571429,317.315714286,-3.87385714286,51.4835714286,229.236714286,0.654062857143,7.61775,12.69,3.774,0.703593333333,0.39556,49.3337083333,-11.58225,13.847375,52.8705833333,-99.99,0.0,10.834,0.4467875,40.2797050394
2013-11-04,0.466541666667,8.129,132.383,-8.544,16.331,59.247,0.62691,10.043,103.326857143,-4.50314285714,16.3821428571,44.185,0.594534285714,8.97645833333,12.574,5.562,0.633565833333,0.55223,-0.705208333333,-7.74529166667,3.46158333333,-14.7260416667,-99.99,0.0,10.332,0.44223125,23.8526311915
2013-11-05,0.473416666667,11.025,58.122,-1.704,15.361,-1.181,0.6991,12.3111428571,92.7184285714,0.581142857143,19.8512857143,22.5985714286,0.64041,11.9534166667,15.665,9.247,0.666685416667,0.51519,10.0267916667,-1.5105,4.36558333333,-11.4405416667,-99.99,0.00833333333333,10.868,0.437675,22.4358745779
2013-11-06,0.475166666667,10.91,60.268,-0.781,-18.363,-26.258,0.93123,12.2141428571,40.5434285714,1.98614285714,-16.6738571429,-31.75875,0.959945714286,12.09625,15.6,4.802,0.8147575,0.53614,2.52870833333,-0.754583333333,-7.126875,-28.6103684211,-99.99,0.5375,11.686,0.43311875,-26.8205172108
2013-11-07,0.49425,4.377,317.262,-15.619,32.67,229.344,0.57432,6.41371428571,324.281571429,-7.11114285714,62.2952857143,179.4,0.463431428571,4.82795833333,8.624,0.59,0.644111666667,0.36009,58.6580833333,-13.3384166667,17.7665416667,36.9715,-99.99,0.0,11.019,0.4285625,47.7169469736
2013-11-08,0.468625,5.105,312.815,-13.828,-9.289,249.615,0.69241,8.07942857143,320.743142857,-2.91242857143,18.4625714286,173.159,0.484235714286,5.35216666667,11.253,0.809,0.60504125,0.30889,49.690875,-12.0740833333,3.41752941176,42.8130909091,-99.99,0.0,9.51,0.42400625,-13.5672702919
2013-11-09,0.492833333333,11.339,302.077,-5.572,37.658,224.073,0.52073,12.9632857143,309.742714286,4.53885714286,28.845,220.0275,0.49097,10.13425,15.637,5.529,0.51889125,0.45364,42.8456666667,-6.06675,12.1885384615,85.6591538462,-99.99,0.0,9.733,0.41945,55.0022892296
2013-11-10,0.46276,6.369,309.977,-10.716,32.931,293.069,0.5498,7.86685714286,317.080142857,-1.82228571429,36.8734285714,241.042285714,0.488031428571,7.51970833333,10.602,4.064,0.5515975,0.38823,40.2742916667,-8.06670833333,9.58775,55.3788333333,-99.99,0.0,9.602,0.41489375,48.0981567428
2013-11-11,0.463125,6.937,245.676,-8.448,30.869,106.6,0.56941,9.18585714286,96.938,-4.35885714286,22.6832857143,16.6061428571,0.541564285714,6.10720833333,11.404,2.05,0.682158333333,0.42029,9.07795833333,-10.2565833333,6.07940909091,-10.0917619048,-99.99,0.0791666666667,9.029,0.4103375,45.0864535087
2013-11-12,0.46975,-1.461,141.641,-17.982,-13.036,84.571,0.75445,0.151285714286,234.650857143,-11.331,11.9194285714,114.625142857,0.636835714286,-0.846041666667,1.332,-2.94,0.719804166667,0.5495,34.8131666667,-16.6017083333,4.047875,28.9174761905,-99.99,0.00416666666667,8.792,0.40578125,-19.0400404269
2013-11-13,0.431375,-2.251,320.633,-22.566,28.283,158.498,0.68975,0.344428571429,323.610428571,-11.3724285714,27.7975714286,160.601571429,0.49097,-1.22254166667,3.38,-5.085,0.612031666667,0.3356,47.8845,-18.9954583333,7.95279166667,30.1894166667,-99.99,0.0,6.7,0.401225,41.3094095884
2013-11-14,0.439125,4.745,313.699,-13.054,23.786,136.493,0.39781,7.97571428571,316.371714286,-2.56114285714,33.3071428571,175.165285714,0.293122857143,4.75554166667,11.674,-0.643,0.412003333333,0.19509,43.92775,-11.839125,10.3805833333,26.1047083333,-99.99,0.0,6.585,0.39666875,34.7412090822
2013-11-15,0.426583333333,6.332,73.031,-6.901,3.21,3.704,0.4246,8.31414285714,139.683285714,-1.67642857143,12.3895714286,51.0768571429,0.402107142857,7.689,11.159,5.029,0.44092,0.31852,8.279125,-6.22479166667,2.81575,-4.01575,-99.99,0.0,7.282,0.3921125,4.68844198914
2013-11-16,0.524708333333,9.894,70.854,3.693,-1.46,,0.96662,12.0684285714,143.395428571,9.06528571429,21.2664285714,127.4844,0.876488571429,11.44175,15.449,7.817,0.906235,0.75011,39.3425833333,5.404875,3.97495833333,32.2278571429,-99.99,0.0541666666667,9.322,0.38755625,-2.13243778945
2013-11-17,0.6605,16.759,49.058,13.678,-32.723,7.175,0.905,17.4867142857,37.6345714286,15.4147142857,-47.2627142857,-3.19428571429,0.904348571429,16.3136470588,18.814,14.64,-28.4942104167,-99.99,-12.9694583333,13.2510555556,-17.5171764706,-20.2693076923,-99.99,1.6,11.34,0.383,-47.7943573865
2013-11-18,0.4855,,296.057,,,,-99.99,,294.027714286,-13.2876,,,-99.99,6.041,8.17,3.882,-74.85777625,-99.99,32.7142916667,-14.22,-5.79466666667,-28.3962,-99.99,0.0,9.526,0.383,
